concept_id,scheme_id,module,concept_type,notation,status,hierarchy_level,derived_path,source_row
AOM_000234,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000234,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Cobalt,170
AOM_000236,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000236,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Copper,171
AOM_000250,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000250,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Iodine,172
AOM_000251,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000251,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Iron,173
AOM_002210,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002210,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Lead,174
AOM_000253,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000253,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Magnesium,175
AOM_000254,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000254,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Manganese,176
AOM_000264,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000264,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Phosphorus,177
AOM_000265,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000265,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Potassium,178
AOM_000266,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000266,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Selenium,179
AOM_002299,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002299,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Sodium,180
AOM_000284,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000284,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Minerals/Zinc,181
AOM_000256,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000256,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Moisture,182
AOM_000257,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000257,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Neutral Detergent Fibre (NDF),183
AOM_000258,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000258,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Neutral Detergent Solubles (NDS),184
AOM_000259,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000259,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Nitrogen,185
AOM_000260,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000260,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Nitrogen Free Extracts (NFE),186
AOM_002555,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002555,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Non-Fibrous Carbohydrates (NFC),187
AOM_000261,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000261,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Organic Matter,188
AOM_002211,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002211,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Oxalate,189
AOM_000262,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000262,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Pectin,190
AOM_000263,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000263,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Phospholipid,191
AOM_002214,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002214,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Phytate,192
AOM_002212,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002212,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Saponin,193
AOM_000267,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000267,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Soluable Fibre,194
AOM_000268,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000268,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Tannins,195
AOM_000269,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000269,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Total Lipid,196
AOM_000270,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000270,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Total Phenols,197
AOM_000271,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000271,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Triglyceride,198
AOM_000283,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000283,staging,5,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins,199
AOM_000272,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000272,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin A,200
AOM_000273,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000273,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin B1,201
AOM_000274,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000274,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin B12,202
AOM_000275,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000275,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin B2,203
AOM_002213,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002213,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin B3,204
AOM_000276,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000276,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin B6,205
AOM_000277,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000277,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin B8,206
AOM_000278,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000278,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin B9,207
AOM_000279,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000279,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin C,208
AOM_000280,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000280,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin D,209
AOM_000281,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000281,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin E,210
AOM_000282,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000282,staging,6,Management/Livestock Management/Feed Characteristic/Feed Chemical Composition/Vitamins/Vitamin PP,211
AOM_000559,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000559,staging,6,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal,212
AOM_001616,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001616,staging,7,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Blood,213
AOM_000537,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000537,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Blood/Blood Dried Ground Heated,214
AOM_000536,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000536,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Blood/Blood Ground,215
AOM_000542,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000542,staging,7,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Crustacean,216
AOM_001112,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001112,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Crustacean/Shrimp/Shrimp Ground,217
AOM_001924,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001924,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Crustacean/Shrimp/Shrimp Heads/Shrimp Heads Ground,218
AOM_001923,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001923,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Crustacean/Shrimp/Shrimp Heads,219
AOM_000549,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000549,staging,7,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish,220
AOM_002240,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002240,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Brown Fish/Brown Fish Ground,221
AOM_001878,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001878,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Clupeid Fish/Clupeid Fish Ground,222
AOM_001877,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001877,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Clupeid Fish,223
AOM_001880,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001880,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Cod/Cod Liver Oil,224
AOM_001879,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001879,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Cod,225
AOM_002005,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002005,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Danish Fish/Danish Fish Ground,226
AOM_001925,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001925,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Boiled Dried Ground,227
AOM_001098,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001098,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Boiled Ground,228
AOM_001103,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001103,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Dried,229
AOM_001101,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001101,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Dried Ground,230
AOM_001658,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001658,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Dried Ground Heated,231
AOM_002006,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002006,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Ensiled,232
AOM_000543,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000543,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Ground,233
AOM_001100,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001100,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Ground Roasted,234
AOM_000544,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000544,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Oil,235
AOM_002008,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002008,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Oil/Fish Oil Dried Ground Heated,236
AOM_002007,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002007,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Fish Oil/Fish Oil Heated,237
AOM_001881,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001881,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Herring/Herring Ground,238
AOM_001882,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001882,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Herring,239
AOM_001926,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_001926,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Menhaden/Menhaden Ground,240
AOM_000547,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_000547,staging,8,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Nile Perch Fish Oil,241
AOM_002242,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002242,staging,10,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Rainbow Trout/Rainbow Trout Oil/Rainbow Trout Oil Ensiled,242
AOM_002241,aom-livestock-v2,aom-livestock,legacy_aom_concept,AOM_002241,staging,9,Management/Livestock Management/Feed Characteristic/Feed Composition/Feed Ingredient/Animal/Fish/Rainbow Trout/Rainbow Trout Oil,243
