subject_id,relation_type,object_id,status
AOM_000477,broader,AOM_000476,derived-from-levels
AOM_000479,broader,AOM_000475,derived-from-levels
AOM_000480,broader,AOM_000479,derived-from-levels
AOM_000495,broader,AOM_000480,derived-from-levels
AOM_000493,broader,AOM_000480,derived-from-levels
AOM_000494,broader,AOM_000480,derived-from-levels
AOM_000481,broader,AOM_000480,derived-from-levels
AOM_000492,broader,AOM_000480,derived-from-levels
AOM_000482,broader,AOM_000480,derived-from-levels
AOM_000488,broader,AOM_000480,derived-from-levels
AOM_000491,broader,AOM_000480,derived-from-levels
AOM_000490,broader,AOM_000480,derived-from-levels
AOM_000486,broader,AOM_000480,derived-from-levels
AOM_000489,broader,AOM_000480,derived-from-levels
AOM_000484,broader,AOM_000480,derived-from-levels
AOM_000485,broader,AOM_000480,derived-from-levels
AOM_000483,broader,AOM_000480,derived-from-levels
AOM_000487,broader,AOM_000480,derived-from-levels
AOM_000359,broader,AOM_000358,derived-from-levels
AOM_000519,broader,AOM_000358,derived-from-levels
AOM_000526,broader,AOM_000519,derived-from-levels
AOM_000529,broader,AOM_000526,derived-from-levels
AOM_000530,broader,AOM_000526,derived-from-levels
AOM_000527,broader,AOM_000526,derived-from-levels
AOM_000528,broader,AOM_000526,derived-from-levels
AOM_000520,broader,AOM_000519,derived-from-levels
AOM_000524,broader,AOM_000520,derived-from-levels
AOM_000521,broader,AOM_000520,derived-from-levels
AOM_000525,broader,AOM_000520,derived-from-levels
AOM_000522,broader,AOM_000520,derived-from-levels
AOM_000523,broader,AOM_000520,derived-from-levels
AOM_000360,broader,AOM_000358,derived-from-levels
AOM_001088,broader,AOM_000360,derived-from-levels
AOM_000498,broader,AOM_001088,derived-from-levels
AOM_000497,broader,AOM_001088,derived-from-levels
AOM_000397,broader,AOM_000360,derived-from-levels
AOM_000403,broader,AOM_000397,derived-from-levels
AOM_000408,broader,AOM_000403,derived-from-levels
AOM_000409,broader,AOM_000408,derived-from-levels
AOM_000412,broader,AOM_000408,derived-from-levels
AOM_000411,broader,AOM_000408,derived-from-levels
AOM_000410,broader,AOM_000408,derived-from-levels
AOM_000413,broader,AOM_000408,derived-from-levels
AOM_000404,broader,AOM_000403,derived-from-levels
AOM_000415,broader,AOM_003090,derived-from-levels
AOM_000425,broader,AOM_000422,derived-from-levels
AOM_000424,broader,AOM_000422,derived-from-levels
AOM_000429,broader,AOM_000427,derived-from-levels
AOM_000428,broader,AOM_000427,derived-from-levels
AOM_000419,broader,AOM_000418,derived-from-levels
AOM_000421,broader,AOM_000418,derived-from-levels
AOM_000416,broader,AOM_000415,derived-from-levels
AOM_000417,broader,AOM_000415,derived-from-levels
AOM_000420,broader,AOM_003090,derived-from-levels
AOM_000423,broader,AOM_000422,derived-from-levels
AOM_000439,broader,AOM_003110,derived-from-levels
AOM_000440,broader,AOM_000439,derived-from-levels
AOM_000443,broader,AOM_000439,derived-from-levels
AOM_000444,broader,AOM_003110,derived-from-levels
AOM_000446,broader,AOM_003110,derived-from-levels
AOM_000445,broader,AOM_003110,derived-from-levels
AOM_000447,broader,AOM_003110,derived-from-levels
AOM_000433,broader,AOM_003110,derived-from-levels
AOM_001072,broader,AOM_003110,derived-from-levels
AOM_000437,broader,AOM_003110,derived-from-levels
AOM_000438,broader,AOM_003110,derived-from-levels
AOM_001073,broader,AOM_003110,derived-from-levels
AOM_000436,broader,AOM_003110,derived-from-levels
AOM_003110,broader,AOM_000403,derived-from-levels
AOM_000464,broader,AOM_000397,derived-from-levels
AOM_003101,broader,AOM_000464,derived-from-levels
AOM_000465,broader,AOM_000464,derived-from-levels
AOM_000466,broader,AOM_000464,derived-from-levels
AOM_000467,broader,AOM_000464,derived-from-levels
AOM_000468,broader,AOM_000464,derived-from-levels
AOM_000469,broader,AOM_000464,derived-from-levels
AOM_000473,broader,AOM_000464,derived-from-levels
AOM_000474,broader,AOM_000464,derived-from-levels
AOM_000470,broader,AOM_000464,derived-from-levels
AOM_000471,broader,AOM_000464,derived-from-levels
AOM_000472,broader,AOM_000464,derived-from-levels
AOM_000398,broader,AOM_000397,derived-from-levels
AOM_000401,broader,AOM_000398,derived-from-levels
AOM_000399,broader,AOM_000398,derived-from-levels
AOM_000400,broader,AOM_000398,derived-from-levels
AOM_000402,broader,AOM_000398,derived-from-levels
AOM_001074,broader,AOM_000397,derived-from-levels
AOM_001076,broader,AOM_001074,derived-from-levels
AOM_001075,broader,AOM_001074,derived-from-levels
AOM_000395,broader,AOM_000393,derived-from-levels
AOM_000394,broader,AOM_000393,derived-from-levels
AOM_000361,broader,AOM_000360,derived-from-levels
AOM_000362,broader,AOM_000361,derived-from-levels
AOM_000366,broader,AOM_000362,derived-from-levels
AOM_003095,broader,AOM_000366,derived-from-levels
AOM_000383,broader,AOM_000366,derived-from-levels
AOM_000369,broader,AOM_000366,derived-from-levels
AOM_000370,broader,AOM_000369,derived-from-levels
AOM_000371,broader,AOM_000369,derived-from-levels
AOM_000372,broader,AOM_000369,derived-from-levels
AOM_000373,broader,AOM_000369,derived-from-levels
AOM_000374,broader,AOM_000369,derived-from-levels
AOM_000375,broader,AOM_000369,derived-from-levels
AOM_000376,broader,AOM_000369,derived-from-levels
AOM_000377,broader,AOM_000369,derived-from-levels
AOM_000378,broader,AOM_000369,derived-from-levels
AOM_000379,broader,AOM_000369,derived-from-levels
AOM_001070,broader,AOM_000366,derived-from-levels
AOM_000380,broader,AOM_000366,derived-from-levels
AOM_000385,broader,AOM_000366,derived-from-levels
AOM_000386,broader,AOM_000366,derived-from-levels
AOM_000388,broader,AOM_000386,derived-from-levels
AOM_000389,broader,AOM_000388,derived-from-levels
AOM_000390,broader,AOM_000388,derived-from-levels
AOM_000387,broader,AOM_000386,derived-from-levels
AOM_000391,broader,AOM_000386,derived-from-levels
AOM_000392,broader,AOM_000386,derived-from-levels
AOM_000368,broader,AOM_000366,derived-from-levels
AOM_000367,broader,AOM_000366,derived-from-levels
AOM_000384,broader,AOM_000366,derived-from-levels
AOM_000365,broader,AOM_000362,derived-from-levels
AOM_000363,broader,AOM_000362,derived-from-levels
AOM_000364,broader,AOM_000363,derived-from-levels
AOM_000002,broader,AOM_000001,derived-from-levels
AOM_000032,broader,AOM_000002,derived-from-levels
AOM_000034,broader,AOM_000032,derived-from-levels
AOM_000048,broader,AOM_000034,derived-from-levels
AOM_000050,broader,AOM_000034,derived-from-levels
AOM_000041,broader,AOM_000034,derived-from-levels
AOM_000052,broader,AOM_000034,derived-from-levels
AOM_000040,broader,AOM_000034,derived-from-levels
AOM_000051,broader,AOM_000034,derived-from-levels
AOM_000045,broader,AOM_000034,derived-from-levels
AOM_000044,broader,AOM_000034,derived-from-levels
AOM_000042,broader,AOM_000034,derived-from-levels
AOM_000047,broader,AOM_000034,derived-from-levels
AOM_000043,broader,AOM_000034,derived-from-levels
AOM_000046,broader,AOM_000034,derived-from-levels
AOM_000049,broader,AOM_000034,derived-from-levels
AOM_000035,broader,AOM_000032,derived-from-levels
AOM_000033,broader,AOM_000035,derived-from-levels
AOM_000053,broader,AOM_000033,derived-from-levels
AOM_000037,broader,AOM_000035,derived-from-levels
AOM_000039,broader,AOM_000037,derived-from-levels
AOM_000038,broader,AOM_000037,derived-from-levels
AOM_000054,broader,AOM_000038,derived-from-levels
AOM_000003,broader,AOM_000002,derived-from-levels
AOM_000004,broader,AOM_000003,derived-from-levels
AOM_000005,broader,AOM_000004,derived-from-levels
AOM_000009,broader,AOM_000005,derived-from-levels
AOM_000015,broader,AOM_000005,derived-from-levels
AOM_000014,broader,AOM_000015,derived-from-levels
AOM_000012,broader,AOM_000015,derived-from-levels
AOM_000013,broader,AOM_000015,derived-from-levels
AOM_000011,broader,AOM_000004,derived-from-levels
AOM_000010,broader,AOM_000011,derived-from-levels
AOM_000006,broader,AOM_000004,derived-from-levels
AOM_000016,broader,AOM_000006,derived-from-levels
AOM_000019,broader,AOM_000006,derived-from-levels
AOM_000008,broader,AOM_000004,derived-from-levels
AOM_000021,broader,AOM_000008,derived-from-levels
AOM_000020,broader,AOM_000008,derived-from-levels
AOM_000022,broader,AOM_000008,derived-from-levels
AOM_000007,broader,AOM_000004,derived-from-levels
AOM_000023,broader,AOM_000007,derived-from-levels
AOM_000018,broader,AOM_000007,derived-from-levels
AOM_000024,broader,AOM_000003,derived-from-levels
AOM_000025,broader,AOM_000024,derived-from-levels
AOM_003002,broader,AOM_000025,derived-from-levels
AOM_003001,broader,AOM_000025,derived-from-levels
AOM_003000,broader,AOM_000025,derived-from-levels
AOM_000026,broader,AOM_000024,derived-from-levels
AOM_000027,broader,AOM_000024,derived-from-levels
AOM_000029,broader,AOM_000024,derived-from-levels
AOM_000031,broader,AOM_000024,derived-from-levels
AOM_000030,broader,AOM_000024,derived-from-levels
AOM_000028,broader,AOM_000024,derived-from-levels
AOM_000055,broader,AOM_000001,derived-from-levels
AOM_000056,broader,AOM_000055,derived-from-levels
AOM_000062,broader,AOM_000056,derived-from-levels
AOM_000078,broader,AOM_000062,derived-from-levels
AOM_000058,broader,AOM_000056,derived-from-levels
AOM_001875,broader,AOM_000104,derived-from-levels
AOM_000104,broader,AOM_000058,derived-from-levels
AOM_000066,broader,AOM_000058,derived-from-levels
AOM_000064,broader,AOM_000058,derived-from-levels
AOM_000065,broader,AOM_000058,derived-from-levels
AOM_000067,broader,AOM_000058,derived-from-levels
AOM_000090,broader,AOM_000058,derived-from-levels
AOM_000068,broader,AOM_000058,derived-from-levels
AOM_000069,broader,AOM_000058,derived-from-levels
AOM_000089,broader,AOM_000058,derived-from-levels
AOM_000086,broader,AOM_000058,derived-from-levels
AOM_000091,broader,AOM_000058,derived-from-levels
AOM_000092,broader,AOM_000058,derived-from-levels
AOM_000085,broader,AOM_000058,derived-from-levels
AOM_000071,broader,AOM_000058,derived-from-levels
AOM_000063,broader,AOM_000058,derived-from-levels
AOM_000075,broader,AOM_000058,derived-from-levels
AOM_000082,broader,AOM_000058,derived-from-levels
AOM_000073,broader,AOM_000058,derived-from-levels
AOM_000080,broader,AOM_000058,derived-from-levels
AOM_000070,broader,AOM_000058,derived-from-levels
AOM_000081,broader,AOM_000058,derived-from-levels
AOM_000096,broader,AOM_000058,derived-from-levels
AOM_000079,broader,AOM_000058,derived-from-levels
AOM_000072,broader,AOM_000058,derived-from-levels
AOM_000059,broader,AOM_000056,derived-from-levels
AOM_000100,broader,AOM_000059,derived-from-levels
AOM_000087,broader,AOM_000059,derived-from-levels
AOM_000076,broader,AOM_000059,derived-from-levels
AOM_000098,broader,AOM_000059,derived-from-levels
AOM_000084,broader,AOM_000059,derived-from-levels
AOM_000097,broader,AOM_000059,derived-from-levels
AOM_000101,broader,AOM_000059,derived-from-levels
AOM_000105,broader,AOM_000059,derived-from-levels
AOM_000074,broader,AOM_000059,derived-from-levels
AOM_000077,broader,AOM_000059,derived-from-levels
AOM_000099,broader,AOM_000059,derived-from-levels
AOM_000083,broader,AOM_000059,derived-from-levels
AOM_000094,broader,AOM_000059,derived-from-levels
AOM_000093,broader,AOM_000059,derived-from-levels
AOM_000088,broader,AOM_000059,derived-from-levels
AOM_000095,broader,AOM_000059,derived-from-levels
AOM_000102,broader,AOM_000059,derived-from-levels
AOM_000103,broader,AOM_000059,derived-from-levels
AOM_000061,broader,AOM_000056,derived-from-levels
AOM_000057,broader,AOM_000056,derived-from-levels
AOM_000060,broader,AOM_000056,derived-from-levels
AOM_006072,replaced_by,AOM_001326,reviewed
AOM_001884,replaced_by,AOM_000564,reviewed
AOM_004000,replaced_by,AOM_003960,reviewed
AOM_001898,replaced_by,AOM_001459,reviewed
AOM_000338,replaced_by,AOM_000350,reviewed
AOM_000339,replaced_by,AOM_000351,reviewed
AOM_000340,replaced_by,AOM_000352,reviewed
AOM_000341,replaced_by,AOM_000353,reviewed
AOM_000342,replaced_by,AOM_000354,reviewed
AOM_000949,replaced_by,AOM_000935,reviewed
AOM_000146,replaced_by,AOM_000820,reviewed
AOM_000147,replaced_by,AOM_000830,reviewed
AOM_000855,replaced_by,AOM_000850,reviewed
AOM_000874,replaced_by,AOM_000865,reviewed
AOM_000876,replaced_by,AOM_000867,reviewed
AOM_000877,replaced_by,AOM_000868,reviewed
AOM_000878,replaced_by,AOM_000869,reviewed
AOM_000879,replaced_by,AOM_000870,reviewed
AOM_000880,replaced_by,AOM_000871,reviewed
AOM_000883,replaced_by,AOM_000872,reviewed
AOM_000884,replaced_by,AOM_000873,reviewed
AOM_000900,replaced_by,AOM_000885,reviewed
AOM_000922,replaced_by,AOM_000893,reviewed
AOM_000923,replaced_by,AOM_000894,reviewed
AOM_000924,replaced_by,AOM_000895,reviewed
AOM_000925,replaced_by,AOM_000896,reviewed
AOM_000926,replaced_by,AOM_000897,reviewed
AOM_000841,replaced_by,AOM_000833,reviewed
AOM_000927,replaced_by,AOM_000898,reviewed
AOM_101103,replaced_by,AOM_001616,reviewed
AOM_101120,replaced_by,AOM_001571,reviewed
AOM_101144,replaced_by,AOM_101143,reviewed
AOM_000324,replaced_by,AOM_101182,reviewed
AOM_101116,replaced_by,AOM_101134,reviewed
AOM_101080,replaced_by,AOM_000226,reviewed
AOM_000745,replaced_by,AOM_101079,reviewed
AOM_000747,replaced_by,AOM_101151,reviewed
AOM_001917,replaced_by,AOM_101152,reviewed
AOM_100849,broader,AOM_000196,reviewed
AOM_000227,broader,AOM_100849,reviewed
AOM_000234,broader,AOM_100849,reviewed
AOM_000236,broader,AOM_100849,reviewed
AOM_000250,broader,AOM_100849,reviewed
AOM_000251,broader,AOM_100849,reviewed
AOM_000253,broader,AOM_100849,reviewed
AOM_000254,broader,AOM_100849,reviewed
AOM_000264,broader,AOM_100849,reviewed
AOM_000265,broader,AOM_100849,reviewed
AOM_000266,broader,AOM_100849,reviewed
AOM_000284,broader,AOM_100849,reviewed
AOM_002210,broader,AOM_100849,reviewed
AOM_002299,broader,AOM_100849,reviewed
AOM_100850,broader,AOM_000328,reviewed
AOM_000559,broader,AOM_100850,reviewed
AOM_000735,broader,AOM_100850,reviewed
AOM_100851,broader,AOM_000594,reviewed
AOM_000569,broader,AOM_100851,reviewed
AOM_000571,broader,AOM_100851,reviewed
AOM_000572,broader,AOM_100851,reviewed
AOM_001292,broader,AOM_100851,reviewed
AOM_001294,broader,AOM_100851,reviewed
AOM_001297,broader,AOM_100851,reviewed
AOM_001298,broader,AOM_100851,reviewed
AOM_001299,broader,AOM_100851,reviewed
AOM_001434,broader,AOM_100851,reviewed
AOM_001614,broader,AOM_100851,reviewed
AOM_003297,broader,AOM_100851,reviewed
AOM_006001,broader,AOM_100851,reviewed
AOM_100852,broader,AOM_000615,reviewed
AOM_000610,broader,AOM_100852,reviewed
AOM_000611,broader,AOM_100852,reviewed
AOM_000612,broader,AOM_100852,reviewed
AOM_000614,broader,AOM_100852,reviewed
AOM_001271,broader,AOM_100852,reviewed
AOM_001272,broader,AOM_100852,reviewed
AOM_001361,broader,AOM_100852,reviewed
AOM_001891,broader,AOM_100852,reviewed
AOM_002020,broader,AOM_100852,reviewed
AOM_002021,broader,AOM_100852,reviewed
AOM_00205,broader,AOM_100852,reviewed
AOM_003930,broader,AOM_100852,reviewed
AOM_100853,broader,AOM_000107,reviewed
AOM_000936,broader,AOM_100853,reviewed
AOM_000944,broader,AOM_100853,reviewed
AOM_000945,broader,AOM_100853,reviewed
AOM_000946,broader,AOM_100853,reviewed
AOM_000947,broader,AOM_100853,reviewed
AOM_000948,broader,AOM_100853,reviewed
AOM_000950,broader,AOM_100853,reviewed
AOM_000951,broader,AOM_100853,reviewed
AOM_000954,broader,AOM_100853,reviewed
AOM_100854,broader,AOM_003110,reviewed
AOM_000459,broader,AOM_100854,reviewed
AOM_000460,broader,AOM_100854,reviewed
AOM_000461,broader,AOM_100854,reviewed
AOM_000462,broader,AOM_100854,reviewed
AOM_000463,broader,AOM_100854,reviewed
AOM_001077,broader,AOM_100854,reviewed
AOM_001078,broader,AOM_100854,reviewed
AOM_001079,broader,AOM_100854,reviewed
AOM_001080,broader,AOM_100854,reviewed
AOM_001081,broader,AOM_100854,reviewed
AOM_001082,broader,AOM_100854,reviewed
AOM_001083,broader,AOM_100854,reviewed
AOM_100855,broader,AOM_000594,reviewed
AOM_001675,broader,AOM_100855,reviewed
AOM_100856,broader,AOM_000594,reviewed
AOM_000584,broader,AOM_100856,reviewed
AOM_001178,broader,AOM_100856,reviewed
AOM_001806,broader,AOM_100856,reviewed
AOM_002013,broader,AOM_100856,reviewed
AOM_100857,broader,AOM_000594,reviewed
AOM_003567,broader,AOM_100857,reviewed
AOM_100858,broader,AOM_000594,reviewed
AOM_004005,broader,AOM_100858,reviewed
AOM_100859,broader,AOM_000594,reviewed
AOM_001290,broader,AOM_100859,reviewed
AOM_001291,broader,AOM_100859,reviewed
AOM_100860,broader,AOM_000594,reviewed
AOM_001618,broader,AOM_100860,reviewed
AOM_001835,broader,AOM_100860,reviewed
AOM_006143,broader,AOM_100860,reviewed
AOM_100861,broader,AOM_000594,reviewed
AOM_000575,broader,AOM_100861,reviewed
AOM_000576,broader,AOM_100861,reviewed
AOM_000577,broader,AOM_100861,reviewed
AOM_000578,broader,AOM_100861,reviewed
AOM_000579,broader,AOM_100861,reviewed
AOM_001280,broader,AOM_100861,reviewed
AOM_003854,broader,AOM_100861,reviewed
AOM_100862,broader,AOM_000594,reviewed
AOM_000580,broader,AOM_100862,reviewed
AOM_100863,broader,AOM_000594,reviewed
AOM_000581,broader,AOM_100863,reviewed
AOM_001276,broader,AOM_100863,reviewed
AOM_001772,broader,AOM_100863,reviewed
AOM_001813,broader,AOM_100863,reviewed
AOM_001892,broader,AOM_100863,reviewed
AOM_002339,broader,AOM_100863,reviewed
AOM_006316,broader,AOM_100863,reviewed
AOM_100864,broader,AOM_000594,reviewed
AOM_000585,broader,AOM_100864,reviewed
AOM_000587,broader,AOM_100864,reviewed
AOM_000589,broader,AOM_100864,reviewed
AOM_000591,broader,AOM_100864,reviewed
AOM_001887,broader,AOM_100864,reviewed
AOM_100865,broader,AOM_000615,reviewed
AOM_001181,broader,AOM_100865,reviewed
AOM_100866,broader,AOM_000615,reviewed
AOM_001179,broader,AOM_100866,reviewed
AOM_001180,broader,AOM_100866,reviewed
AOM_001258,broader,AOM_100866,reviewed
AOM_100867,broader,AOM_000615,reviewed
AOM_000601,broader,AOM_100867,reviewed
AOM_000602,broader,AOM_100867,reviewed
AOM_001189,broader,AOM_100867,reviewed
AOM_001263,broader,AOM_100867,reviewed
AOM_001646,broader,AOM_100867,reviewed
AOM_003927,broader,AOM_100867,reviewed
AOM_100868,broader,AOM_000615,reviewed
AOM_000603,broader,AOM_100868,reviewed
AOM_100869,broader,AOM_000615,reviewed
AOM_000604,broader,AOM_100869,reviewed
AOM_000605,broader,AOM_100869,reviewed
AOM_001254,broader,AOM_100869,reviewed
AOM_001890,broader,AOM_100869,reviewed
AOM_002249,broader,AOM_100869,reviewed
AOM_003858,broader,AOM_100869,reviewed
AOM_006169,broader,AOM_100869,reviewed
AOM_100870,broader,AOM_000615,reviewed
AOM_001366,broader,AOM_100870,reviewed
AOM_100871,broader,AOM_000615,reviewed
AOM_004111,broader,AOM_100871,reviewed
AOM_100872,broader,AOM_000615,reviewed
AOM_003929,broader,AOM_100872,reviewed
AOM_100873,broader,AOM_000615,reviewed
AOM_000608,broader,AOM_100873,reviewed
AOM_001285,broader,AOM_100873,reviewed
AOM_100874,broader,AOM_000615,reviewed
AOM_000609,broader,AOM_100874,reviewed
AOM_100875,broader,AOM_001916,reviewed
AOM_003894,broader,AOM_100875,reviewed
AOM_100876,broader,AOM_001916,reviewed
AOM_000617,broader,AOM_100876,reviewed
AOM_001183,broader,AOM_100876,reviewed
AOM_100877,broader,AOM_001916,reviewed
AOM_001186,broader,AOM_100877,reviewed
AOM_003546,broader,AOM_100877,reviewed
AOM_100878,broader,AOM_001916,reviewed
AOM_003646,broader,AOM_100878,reviewed
AOM_100879,broader,AOM_001916,reviewed
AOM_000595,broader,AOM_100879,reviewed
AOM_001176,broader,AOM_100879,reviewed
AOM_001177,broader,AOM_100879,reviewed
AOM_100880,broader,AOM_001916,reviewed
AOM_003885,broader,AOM_100880,reviewed
AOM_100881,broader,AOM_001916,reviewed
AOM_000596,broader,AOM_100881,reviewed
AOM_001815,broader,AOM_100881,reviewed
AOM_002348,broader,AOM_100881,reviewed
AOM_006086,broader,AOM_100881,reviewed
AOM_100882,broader,AOM_001916,reviewed
AOM_003596,broader,AOM_100882,reviewed
AOM_100883,broader,AOM_001916,reviewed
AOM_006171,broader,AOM_100883,reviewed
AOM_006172,broader,AOM_100883,reviewed
AOM_100884,broader,AOM_001916,reviewed
AOM_001195,broader,AOM_100884,reviewed
AOM_001196,broader,AOM_100884,reviewed
AOM_100885,broader,AOM_001916,reviewed
AOM_006346,broader,AOM_100885,reviewed
AOM_100886,broader,AOM_001916,reviewed
AOM_002233,broader,AOM_100886,reviewed
AOM_100887,broader,AOM_001916,reviewed
AOM_001745,broader,AOM_100887,reviewed
AOM_001889,broader,AOM_100887,reviewed
AOM_003891,broader,AOM_100887,reviewed
AOM_100888,broader,AOM_001916,reviewed
AOM_001286,broader,AOM_100888,reviewed
AOM_100889,broader,AOM_001916,reviewed
AOM_001283,broader,AOM_100889,reviewed
AOM_100890,broader,AOM_001916,reviewed
AOM_000600,broader,AOM_100890,reviewed
AOM_003933,broader,AOM_100890,reviewed
AOM_100891,broader,AOM_000628,reviewed
AOM_003892,broader,AOM_100891,reviewed
AOM_100892,broader,AOM_000628,reviewed
AOM_000616,broader,AOM_100892,reviewed
AOM_001307,broader,AOM_100892,reviewed
AOM_100893,broader,AOM_000628,reviewed
AOM_002225,broader,AOM_100893,reviewed
AOM_100894,broader,AOM_000628,reviewed
AOM_001306,broader,AOM_100894,reviewed
AOM_002102,broader,AOM_100894,reviewed
AOM_100895,broader,AOM_000628,reviewed
AOM_003973,broader,AOM_100895,reviewed
AOM_100896,broader,AOM_000628,reviewed
AOM_001893,broader,AOM_100896,reviewed
AOM_100897,broader,AOM_000628,reviewed
AOM_003897,broader,AOM_100897,reviewed
AOM_006380,broader,AOM_100897,reviewed
AOM_100898,broader,AOM_000628,reviewed
AOM_001301,broader,AOM_100898,reviewed
AOM_002136,broader,AOM_100898,reviewed
AOM_006408,broader,AOM_100898,reviewed
AOM_100899,broader,AOM_000628,reviewed
AOM_001303,broader,AOM_100899,reviewed
AOM_100900,broader,AOM_000628,reviewed
AOM_001192,broader,AOM_100900,reviewed
AOM_100901,broader,AOM_000628,reviewed
AOM_000625,broader,AOM_100901,reviewed
AOM_001638,broader,AOM_100901,reviewed
AOM_001708,broader,AOM_100901,reviewed
AOM_002104,broader,AOM_100901,reviewed
AOM_002105,broader,AOM_100901,reviewed
AOM_006151,broader,AOM_100901,reviewed
AOM_006411,broader,AOM_100901,reviewed
AOM_100902,broader,AOM_000628,reviewed
AOM_001335,broader,AOM_100902,reviewed
AOM_001440,broader,AOM_100902,reviewed
AOM_001776,broader,AOM_100902,reviewed
AOM_003928,broader,AOM_100902,reviewed
AOM_100903,broader,AOM_000628,reviewed
AOM_001278,broader,AOM_100903,reviewed
AOM_001645,broader,AOM_100903,reviewed
AOM_100904,broader,AOM_000628,reviewed
AOM_001337,broader,AOM_100904,reviewed
AOM_100905,broader,AOM_000628,reviewed
AOM_002092,broader,AOM_100905,reviewed
AOM_100906,broader,AOM_001916,reviewed
AOM_000632,broader,AOM_100906,reviewed
AOM_100907,broader,AOM_000615,reviewed
AOM_003918,broader,AOM_100907,reviewed
AOM_006320,broader,AOM_100907,reviewed
AOM_100908,broader,AOM_000641,reviewed
AOM_001836,broader,AOM_100908,reviewed
AOM_100909,broader,AOM_000641,reviewed
AOM_001439,broader,AOM_100909,reviewed
AOM_100910,broader,AOM_000641,reviewed
AOM_000634,broader,AOM_100910,reviewed
AOM_000635,broader,AOM_100910,reviewed
AOM_000638,broader,AOM_100910,reviewed
AOM_001251,broader,AOM_100910,reviewed
AOM_002112,broader,AOM_100910,reviewed
AOM_003911,broader,AOM_100910,reviewed
AOM_003917,broader,AOM_100910,reviewed
AOM_003972,broader,AOM_100910,reviewed
AOM_003978,broader,AOM_100910,reviewed
AOM_100911,broader,AOM_000641,reviewed
AOM_001281,broader,AOM_100911,reviewed
AOM_001777,broader,AOM_100911,reviewed
AOM_100912,broader,AOM_000641,reviewed
AOM_001267,broader,AOM_100912,reviewed
AOM_002101,broader,AOM_100912,reviewed
AOM_100913,broader,AOM_000641,reviewed
AOM_001266,broader,AOM_100913,reviewed
AOM_003266,broader,AOM_100913,reviewed
AOM_100914,broader,AOM_000641,reviewed
AOM_000640,broader,AOM_100914,reviewed
AOM_100915,broader,AOM_000644,reviewed
AOM_001482,broader,AOM_100915,reviewed
AOM_001483,broader,AOM_100915,reviewed
AOM_003482,broader,AOM_100915,reviewed
AOM_003492,broader,AOM_100915,reviewed
AOM_100916,broader,AOM_000644,reviewed
AOM_000642,broader,AOM_100916,reviewed
AOM_002166,broader,AOM_100916,reviewed
AOM_002344,broader,AOM_100916,reviewed
AOM_100917,broader,AOM_001916,reviewed
AOM_001300,broader,AOM_100917,reviewed
AOM_100918,broader,AOM_001916,reviewed
AOM_001842,broader,AOM_100918,reviewed
AOM_100919,broader,AOM_001916,reviewed
AOM_002167,broader,AOM_100919,reviewed
AOM_100920,broader,AOM_001916,reviewed
AOM_001436,broader,AOM_100920,reviewed
AOM_001956,broader,AOM_100920,reviewed
AOM_100921,broader,AOM_101159,reviewed
AOM_000662,broader,AOM_100921,reviewed
AOM_000665,broader,AOM_100921,reviewed
AOM_000667,broader,AOM_100921,reviewed
AOM_000677,broader,AOM_100921,reviewed
AOM_000681,broader,AOM_100921,reviewed
AOM_100922,broader,AOM_100921,reviewed
AOM_003323,broader,AOM_100922,reviewed
AOM_100923,broader,AOM_100921,reviewed
AOM_001354,broader,AOM_100923,reviewed
AOM_001780,broader,AOM_100923,reviewed
AOM_100924,broader,AOM_100921,reviewed
AOM_001360,broader,AOM_100924,reviewed
AOM_001850,broader,AOM_100924,reviewed
AOM_003066,broader,AOM_100924,reviewed
AOM_003070,broader,AOM_100924,reviewed
AOM_100925,broader,AOM_100922,reviewed
AOM_002106,broader,AOM_100925,reviewed
AOM_002107,broader,AOM_100925,reviewed
AOM_100926,broader,AOM_100922,reviewed
AOM_001323,broader,AOM_100926,reviewed
AOM_100927,broader,AOM_000662,reviewed
AOM_000655,broader,AOM_100927,reviewed
AOM_000656,broader,AOM_100927,reviewed
AOM_100928,broader,AOM_000665,reviewed
AOM_001259,broader,AOM_100928,reviewed
AOM_100929,broader,AOM_000665,reviewed
AOM_002137,broader,AOM_100929,reviewed
AOM_100930,broader,AOM_000667,reviewed
AOM_001117,broader,AOM_100930,reviewed
AOM_001351,broader,AOM_100930,reviewed
AOM_001896,broader,AOM_100930,reviewed
AOM_100931,broader,AOM_000667,reviewed
AOM_001320,broader,AOM_100931,reviewed
AOM_100932,broader,AOM_000667,reviewed
AOM_001752,broader,AOM_100932,reviewed
AOM_100933,broader,AOM_000677,reviewed
AOM_003700,broader,AOM_100933,reviewed
AOM_100934,broader,AOM_000677,reviewed
AOM_000671,broader,AOM_100934,reviewed
AOM_000672,broader,AOM_100934,reviewed
AOM_001837,broader,AOM_100934,reviewed
AOM_100935,broader,AOM_000677,reviewed
AOM_001321,broader,AOM_100935,reviewed
AOM_002209,broader,AOM_100935,reviewed
AOM_100936,broader,AOM_000681,reviewed
AOM_000678,broader,AOM_100936,reviewed
AOM_000679,broader,AOM_100936,reviewed
AOM_001322,broader,AOM_100936,reviewed
AOM_100937,broader,AOM_000681,reviewed
AOM_001819,broader,AOM_100937,reviewed
AOM_100938,broader,AOM_000681,reviewed
AOM_001820,broader,AOM_100938,reviewed
